plant_code,lat,lon,State
56770,40.8411,-76.1547,PA
56771,32.338659,-98.476051,TX
56773,33.752201,-100.967402,TX
56774,32.1981,-100.2686,TX
56775,32.718056,-100.793333,TX
56777,40.583889,-87.3336,IN
56782,46.2753,-104.1836,MT
56783,32.1408,-101.3986,TX
56784,39.4375,-97.6644,KS
56789,45.7119,-120.125,OR
56790,45.52,-120.5744,OR
56791,33.9393,-116.5527,CA
56792,44.4328,-96.4779,SD
56793,43.7542,-94.9497,MN
56794,44.1238,-96.0784,MN
56795,27.022112,-97.498478,TX
56797,43.4839,-92.6131,IA
56800,42.261111,-70.856389,MA
56804,35.535,-99.3828,OK
56805,42.451481,-89.878428,IL
56809,42.1622,-94.93,IA
56810,41.4236,-94.665,IA
56811,41.4517,-95.2383,IA
56813,36.809841,-119.741665,CA
56815,39.836789,-104.697149,CO
56818,38.503167,-101.161472,KS
56819,37.369167,-98.460278,KS
56823,32.7683,-99.4228,TX
56824,44.3236,-95.8222,MN
56825,44.3211,-95.7942,MN
56826,44.3361,-95.8242,MN
56827,44.3303,-95.8344,MN
56828,44.3308,-95.8297,MN
56829,45.3853,-70.5258,ME
56831,43.397778,-92.473611,IA
56832,33.0139,-115.5439,CA
56835,35.8119,-101.9789,TX
56836,35.8081,-101.9986,TX
56837,35.9614,-101.8033,TX
56838,36.0075,-101.8614,TX
56839,36.0264,-101.9,TX
56840,44.3253,-95.8142,MN
56841,43.0181,-105.835278,WY
56842,43.0572,-105.8543,WY
56843,41.9203,-106.3758,WY
56854,45.675804,-120.31832,OR
56855,45.7167,-120.2008,OR
56856,40.3692,-89.4022,IL
56858,47.1356,-120.6872,WA
56859,43.0475,-94.9228,IA
56860,42.0822,-94.365,IA
56862,34.5644,-117.6933,CA
56874,38.1711,-121.8461,CA
56876,43.8006,-92.6822,MN
56877,40.573708,-74.394414,NJ
56878,40.7178,-87.2631,IN
56879,37.3764,-98.4583,KS
56883,39.9894,-75.04,NJ
56889,40.727386,-74.3783,NJ
56900,39.3639,-74.4408,NJ
56901,44.8216,-73.6509,NY
56902,42.6697,-78.2278,NY
56904,44.8917,-74.0299,NY
56905,36.4964,-101.3917,TX
56909,36.806476,-121.7745,CA
56912,48.6292,-98.3164,ND
56913,43.4303,-95.4167,IA
56915,35.8136,-78.7503,NC
56919,47.1294,-97.8853,ND
56920,32.100823,-101.451385,TX
56921,31.9361,-101.2983,TX
56923,43.2125,-93.8311,IA
56924,42.1044,-93.2722,IA
56925,43.273731,-93.800002,IA
56929,27.3232,-81.8019,FL
56930,28.4586,-80.6811,FL
56933,45.6758,-119.9375,OR
56934,42.8444,-115.0369,ID
56935,42.8744,-115.0172,ID
56936,43.308505,-73.636584,NY
56938,34.2867,-77.9814,NC
56939,33.5917,-114.7444,CA
56941,41.2269,-88.6836,IL
56942,43.6161,-88.4969,WI
56944,35.7881,-114.9933,NV
56945,34.466667,-105.9625,NM
56946,36.7767,-99.6353,OK
56947,42.6978,-97.6189,NE
56952,45.6533,-119.9914,OR
56953,42.7794,-78.4269,NY
56956,32.929014,-101.578617,TX
56959,32.1217,-101.3853,TX
56960,41.139722,-104.997778,WY
56961,31.995,-102.828333,TX
56966,35.9222,-77.6731,NC
56967,45.7017,-119.4222,OR
56968,45.655,-119.4647,OR
56969,45.7286,-119.4181,OR
56970,45.6447,-119.4533,OR
56971,45.7122,-119.4044,OR
56972,45.6542,-119.4869,OR
56973,45.6447,-119.4767,OR
56974,45.6531,-119.4625,OR
56975,45.6967,-119.4097,OR
56979,31.9925,-101.1167,TX
56980,40.0311,-78.8153,PA
56981,32.5886,-100.6728,TX
56982,40.9961,-118.1414,NV
56983,27.9386,-97.4586,TX
56984,32.4969,-100.5797,TX
56985,38.892653,-98.168876,KS
56989,45.4822,-67.9944,ME
56990,45.34598,-68.3802,ME
56991,45.61498,-67.971,ME
56993,40.1483,-74.7772,PA
56994,43.7189,-92.705,MN
56996,33.985244,-117.700826,CA
56997,43.595,-115.9233,ID
57004,33.8672,-117.23,CA
57005,38.40008,-121.96366,CA
57006,38.674894,-121.713362,CA
57007,33.567268,-114.917979,CA
57008,34.2089,-119.13,CA
57010,38.232108,-122.092706,CA
57011,33.565329,-114.903629,CA
57012,34.5975,-117.2,CA
57031,47.3272,-97.8975,ND
57032,47.1244,-97.8961,ND
57033,48.6303,-98.3169,ND
57038,46.98,-101.554722,ND
57039,41.7244,-105.9906,WY
57040,41.675052,-106.011124,WY
57041,38.4106,-121.9264,CA
57044,41.7619,-76.8553,PA
57045,44.477778,-99.133889,SD
57047,43.7036,-95.7131,MN
57049,48.51,-112.1097,MT
57050,48.5333,-112.1847,MT
57069,44.9156,-93.1994,MN
57079,38.53569,-112.935,UT
57080,44.67598,-72.1013,VT
57081,39.4636,-75.0667,NJ
57085,58.2325,-134.0533,AK
57087,21.68097,-157.975,HI
57090,43.01455,-105.999,WY
57091,41.12968,-105.024,WY
57093,42.884703,-106.221442,WY
57094,40.9969,-88.49,IL
57095,27.122529,-97.557372,TX
57096,45.51,-120.48,OR
57097,48.4968,-99.9513,ND
57098,34.6596,-110.2842,AZ
57106,35.17,-103.74,NM
57107,38.58523,-112.931,UT
57108,34.8217,-98.4525,OK
57109,40.6275,-86.935,IN
57110,41.1508,-88.6233,IL
57111,43.3456,-95.3233,IA
57112,40.6431,-87.0242,IN
57113,41.1406,-88.53,IL
57115,40.5986,-87.0194,IN
57118,37.5499,-99.3444,KS
57120,47.1333,-100.7011,ND
57121,47.292437,-97.931692,ND
57124,42.825278,-115.010833,ID
57125,42.811944,-115.048889,ID
57126,42.770833,-114.988611,ID
57130,44.4967,-69.35,ME
57131,44.19,-85.2983,MI
57135,41.599167,-89.456111,IL
57136,42.8925,-115.0164,ID
57137,45.943,-118.591,OR
57139,40.3042,-78.6908,PA
57141,40.591099,-105.145904,CO
57151,38.0878,-80.4925,WV
57152,45.8131,-120.3475,WA
57153,31.085435,-100.67882,TX
57156,33.052226,-98.328415,TX
57159,45.7269,-120.8339,WA
57160,35.757401,-91.636887,AR
57162,35.84361,-91.850521,AR
57171,46.245556,-103.767222,ND
57176,38.782931,-75.164903,DE
57177,40.6778,-87.0328,IN
57182,39.959167,-76.455555,PA
57184,44.8803,-68.6647,ME
57187,57.7869,-152.4406,AK
57188,46.9547,-120.1819,WA
57189,39.981389,-94.518056,MO
57190,45.7736,-87.9894,WI
57191,41.6758,-87.6514,IL
57194,45.215,-97.9056,SD
57197,29.304177,-98.400339,TX
57198,43.724596,-93.450429,MN
57199,43.563889,-89.148056,WI
57200,35.2536,-81.5956,NC
57201,38.163581,-121.79661,CA
57202,30.320748,-81.956377,FL
57203,40.8795,-83.317072,OH
57204,40.860629,-74.822935,NJ
57205,35.7814,-114.9933,NV
57210,40.9475,-103.783889,CO
57211,43.467057,-111.836381,ID
57212,27.9958,-97.2967,TX
57213,39.2944,-118.5725,NV
57214,42.7317,-92.4711,IA
57216,40.760545,-75.238452,PA
57217,34.094279,-117.400113,CA
57220,34.041389,-117.573055,CA
57222,34.041944,-117.565,CA
57223,34.042778,-117.571666,CA
57237,34.08,-117.2114,CA
57239,39.254444,-79.467222,MD
57240,39.287222,-79.434444,MD
57243,36.468078,-104.635659,NM
57244,39.3383,-102.3533,CO
57248,43.6825,-94.5892,MN
57251,43.3839,-94.1475,IA
57252,43.445,-94.980278,IA
57253,41.6647,-70.5942,MA
57254,34.48017,-117.257938,CA
57257,43.385347,-94.815655,IA
57258,34.36,-103.0667,NM
57260,27.576111,-98.905278,TX
57261,35.855556,-98.968333,OK
57262,41.880278,-98.023889,NE
57268,40.522846,-78.476921,PA
57269,42.781056,-71.092562,MA
57270,42.105237,-71.702979,MA
57274,45.8033,-95.8844,MN
57280,39.9647,-75.6578,PA
57282,35.033725,-118.353422,CA
57283,40.0011,-95.9289,NE
57286,36.333803,-99.480144,OK
57287,43.112222,-74.878888,NY
57290,40.9881,-102.8969,CO
57291,35.023889,-118.295278,CA
57292,35.023889,-118.295278,CA
57293,35.008611,-118.242222,CA
57294,35.008611,-118.242222,CA
57296,44.461908,-93.156387,MN
57299,42.043611,-106.160278,WY
57300,39.4047,-79.29,MD
57302,33.9053,-116.5825,CA
57303,32.4375,-100.7444,TX
57313,34.0578,-118.229722,CA
57315,39.421787,-103.67814,CO
57317,37.694535,-105.927622,CO
57318,33.160601,-111.484011,AZ
57319,45.9192,-120.3039,WA
57320,45.9215,-120.2355,WA
57321,36.476667,-80.601111,NC
57325,41.7678,-88.8867,IL
57326,35.9454,-101.9005,TX
57327,42.9258,-105.7872,WY
57330,38.993056,-75.4375,DE
57333,45.651,-120.2598,OR
57334,35.2458,-80.9967,NC
57335,36.1053,-79.9692,NC
57336,35.3261,-80.9967,NC
57337,39.183611,-75.504444,DE
57338,31.792778,-106.673333,NM
57341,40.494804,-74.399511,NJ
57342,40.590833,-89.046666,IL
57346,35.4642,-99.8983,OK
57347,47.1133,-100.7086,ND
57351,43.9811,-96.4269,MN
57352,40.2314,-74.7539,NJ
57353,38.160653,-113.194462,UT
57354,44.094167,-68.865833,ME
57357,35.2689,-107.3828,NM
57358,36.276111,-99.490833,OK
57359,35.989722,-120.11,CA
57360,35.983056,-120.110277,CA
57361,35.982778,-120.110277,CA
57362,40.152069,-75.865916,PA
57364,32.7792,-114.6344,CA
57367,41.061022,-75.514924,PA
57369,36.716944,-105.60944,NM
57374,43.675,-95.156666,MN
57375,44.916944,-94.735555,MN
57376,40.1808,-117.4739,NV
57377,37.685467,-105.8909,CO
57379,34.6062,-110.1734,AZ
57381,40.62,-74.2144,NJ
57382,40.168811,-74.656719,NJ
57383,40.6772,-74.0919,NJ
57384,40.534393,-74.269998,NJ
57385,44.245556,-96.406389,MN
57386,44.018889,-96.065277,MN
57387,47.1242,-97.8956,ND
57390,40.043856,-76.735474,PA
57392,32.096973,-110.8106,AZ
57396,45.071667,-94.752222,MN
57397,40.369772,-74.58685,NJ
57402,35.909074,-81.152498,NC
57412,40.0264,-77.2344,PA
57414,41.6083,-70.6089,MA
57415,30.772575,-102.505808,TX
57417,42.583889,-91.370833,IA
57421,43.433889,-84.4975,MI
57422,38.659722,-121.7294,CA
57424,44.5281,-96.6267,SD
57432,43.920556,-93.140555,MN
57434,43.902753,-96.021744,MN
57435,36.425,-77.064,NC
57437,44.142698,-121.269747,OR
57438,29.700407,-82.337828,FL
57447,39.0072,-79.8866,WV
57448,39.613028,-75.309477,NJ
57458,40.535787,-74.391268,NJ
57461,35.020415,-84.015676,NC
57462,41.388431,-84.095841,OH
57465,40.936111,-76.038888,PA
57468,43.3192,-93.8836,IA
57469,42.224436,-93.373625,IA
57471,40.684444,-74.404444,NJ
57473,41.715804,-70.974448,MA
57474,33.661111,-101.39,TX
57481,44.436111,-73.145277,VT
57485,40.483888,-74.856666,NJ
57487,40.514444,-74.976944,NJ
57488,40.675833,-74.912222,NJ
57493,40.694444,-87.570833,IL
57494,40.640556,-76.605417,PA
57496,46.658,-121.1287,WA
57497,36.531389,-120.106944,CA
57498,36.400278,-120.103333,CA
57499,36.378726,-120.124898,CA
57500,41.883333,-92.933333,IA
57507,40.592841,-105.147097,CO
57509,38.7228,-104.7817,CO
57519,40.556211,-75.593873,PA
57524,32.2894,-111.0331,AZ
57525,22.080416,-159.331599,HI
57551,44.7264,-108.8644,WY
57553,44.3481,-87.9278,WI
57554,38.957901,-104.806627,CO
57556,35.241675,-114.004591,AZ
57559,37.750894,-122.481758,CA
57561,33.034722,-112.661667,AZ
57562,33.021111,-112.661389,AZ
57563,33.02566,-113.34397,AZ
57565,28.488889,-81.182222,FL
57567,35.168957,-106.60005,NM
57571,34.833136,-106.772413,NM
57574,40.281801,-74.793638,NJ
57575,32.165833,-107.75056,NM
57576,35.643333,-105.206667,NM
57577,32.86571,-105.999775,NM
57578,45.613061,-120.616906,OR
57579,37.8583,-120.8917,CA
57586,38.169444,-121.846944,CA
57588,40.3622,-74.4797,NJ
57589,40.861111,-72.847777,NY
57590,35.280278,-97.975556,OK
57591,32.63,-107.259722,NM
57594,37.6167,-121.3564,CA
57613,41.584444,-81.525555,OH
57616,34.910361,-98.5599,OK
57620,41.025278,-84.779166,OH
57626,37.714167,-121.521666,CA
57631,41.3931,-94.4447,IA
57632,41.2258,-94.4406,IA
57635,45.744171,-120.783568,WA
57637,40.1908,-84.8172,IN
57643,38.1728,-104.62,CO
57645,39.904133,-104.654183,CO
57646,39.4836,-76.2292,MD
57647,40.818888,-74.718611,NJ
57649,43.6848,-94.8799,MN
57652,45.108889,-123.278611,OR
57656,33.826389,-117.511667,CA
57660,39.4175,-74.973889,NJ
57661,40.256667,-74.349722,NJ
57662,40.279722,-74.556389,NJ
57665,44.978889,-93.247777,MN
57667,39.485,-75.215,NJ
57668,40.2142,-77.2061,PA
57669,38.364722,-121.41278,CA
57670,38.253056,-121.278888,CA
57671,38.237778,-121.3375,CA
57673,33.409063,-112.414596,AZ
57674,42.151389,-72.498889,MA
57675,40.46405,-88.021517,IL
57676,42.4525,-73.2403,MA
57677,34.999167,-84.157254,NC
57681,40.048025,-105.180327,CO
57682,36.9408,-120.1572,CA
57683,33.881667,-118.0175,CA
57687,34.989539,-84.166197,NC
57690,47.605278,-112.096944,MT
57697,38.613508,-121.162879,CA
57698,38.6086,-121.1703,CA
57699,30.238492,-97.508812,TX
57700,37.790833,-121.718055,CA
57707,33.341833,-112.904028,AZ
57721,42.586667,-73.275,MA
57723,39.825278,-75.219722,NJ
57724,40.750833,-74.11,NJ
57728,40.031388,-74.824722,NJ
57732,45.5897,-95.877033,MN
57733,40.825556,-74.714722,NJ
57734,39.876111,-75.008611,NJ
57736,32.12743,-103.137825,NM
57737,32.183611,-103.183056,NM
57738,32.469722,-103.323333,NM
57739,32.681944,-103.303611,NM
57740,32.345556,-104.234722,NM
57742,39.490271,-75.037391,NJ
57745,39.462376,-75.070039,NJ
57746,39.505034,-74.997703,NJ
57747,38.907778,-76.864444,MD
57749,42.982222,-115.393333,ID
57750,39.4875,-74.980833,NJ
57753,38.338868,-121.431342,CA
57755,41.864583,-97.961194,NE
57760,42.703333,-112.757778,ID
57761,42.738889,-112.748611,ID
57763,47.7916,-121.8,WA
57765,32.687778,-114.49611,AZ
57766,42.674722,-112.901944,ID
57767,39.973333,-90.699166,IL
57768,39.866667,-75.667777,PA
57772,38.757689,-75.602031,DE
57773,33.661667,-114.651667,CA
57775,35.145833,-114.0675,AZ
57776,40.506358,-74.323519,NJ
57790,34.585833,-113.177222,AZ
57791,38.232222,-122.092778,CA
57792,34.084722,-117.529444,CA
57795,32.367013,-112.831401,AZ
57799,40.2675,-74.278611,NJ
57803,44.396944,-117.271944,OR
57805,40.952084,-74.195502,NJ
57813,43.991667,-91.877777,MN
57815,40.292778,-74.847222,NJ
57823,45.589722,-95.876944,MN
57827,36.538056,-119.426388,CA
57840,32.791667,-117.095277,CA
57841,33.921667,-118.124444,CA
57854,34.194444,-118.39028,CA
57855,42.716389,-70.841944,MA
57856,32.874379,-117.238927,CA
57858,37.46,-96.42,KS
57863,39.421944,-74.639167,NJ
57864,39.488443,-74.535263,NJ
57866,35.243611,-102.21,TX
57867,42.315278,-77.538333,NY
57868,40.554341,-74.468014,NJ
57869,40.373898,-74.489236,NJ
57870,35.801111,-119.110556,CA
57879,38.373611,-75.535278,MD
57880,44.728333,-93.048056,MN
57895,35.402778,-119.038611,CA
57931,42.190909,-72.682421,MA
57939,32.866837,-111.771751,AZ
57947,32.55434,-107.50929,NM
57948,39.380565,-75.188312,NJ
57956,35.325278,-98.071389,OK
58080,33.733006,-97.428406,TX
